,20,30,40,50,60,70,80
1,-60.51,-27.54,0.0,0.0,0.0,21.57,54.56
2,-72.75,-42.71,-18.94,0.0,7.54,36.33,67.83
3,-65.46,-35.22,-10.96,0.0,0.0,29.12,61.21
4,-52.19,-28.03,-10.24,0.0,5.08,25.33,50.12
5,-76.19,-35.4,0.0,0.0,0.0,0.0,73.48
6,-63.1,-30.87,0.0,0.0,0.0,21.43,61.48
7,-62.16,-34.62,0.0,0.0,0.0,26.02,56.64
8,-58.44,-34.23,-12.93,0.0,7.29,30.86,56.39
9,-50.09,0.0,0.0,0.0,0.0,0.0,45.76
10,-58.46,-32.89,0.0,0.0,0.0,32.24,57.55
11,-57.79,-34.92,-10.17,0.0,0.0,27.57,56.32
