month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202309,15s,0.5938979041281821,0.6076034100195806,0.7173917130321052,0.7440716641927293,0.00013288130354390936,-0.00013170209050558966,0.3881514229100653,0.3897417772107027,0.00010266490793358227,17625.765486725664,0.4308652791201636
202310,15s,0.5950539612818524,0.6081222057633988,0.7145718445213077,0.7399197771941903,0.00015325560392340912,-0.0001553140832740706,0.39190131503212533,0.3764620750524266,0.00011825263235495573,15002.941704035875,0.397774220914579
202311,15s,0.5928494607193097,0.603457653826937,0.7240229820291606,0.7534122456287422,0.00012764582912947307,-0.00013259587385875532,0.39760204756489137,0.38057164165865925,0.00010096196037835379,19408.853211009173,0.4390980187868506
202309,60s,0.6480559089162018,0.679818412271864,0.6883711904914426,0.7261518648324049,0.0002624526501750425,-0.0002653994296585301,0.21831178946064025,0.20667698028886916,0.00011150874794378012,17620.305309734515,0.23553525150046886
202310,60s,0.6480268929325966,0.6813456539587746,0.6899649950038257,0.7282769462321561,0.0003067858086332803,-0.0003184714281212202,0.214201799780754,0.17887566617795245,0.00012182186383674612,14998.340807174887,0.20995691490772483
202311,60s,0.6432946095472133,0.6757343491796682,0.7032482090610376,0.741078016247138,0.0002651527019376619,-0.0002794715283166931,0.22312703752312418,0.19383936541848126,0.00011217939324176853,19402.995412844037,0.24151249419276177
202309,120s,0.5980291650245555,0.6382309480225763,0.6318709877647801,0.6735645798612245,0.0002750937308075188,-0.00028513384936768894,0.22378850051692037,0.20366412680943857,0.00011888014569428838,17540.402654867255,0.16722231437340734
202310,120s,0.5962470708559053,0.638799570468938,0.6323013533064806,0.6765547210292382,0.0003219850390754094,-0.00034814800138006723,0.22941440881667546,0.16941127047843416,0.0001315507530171522,14930.452914798207,0.14783398153733487
202311,120s,0.5925619058015376,0.6345998302127622,0.6470236998209637,0.6880028079711183,0.00028347343154353394,-0.0003114680969207945,0.23054103113182167,0.18751045786688242,0.0001221896574137522,19315.05504587156,0.171341079220595
202309,300s,0.5672960227139099,0.6158926646594695,0.5706779316254796,0.6145955700169559,0.0002649774698602839,-0.00028845356621009225,0.21812957556591617,0.193160939630659,0.000110929266827881,17301.119469026547,0.10682575785443969
202310,300s,0.5652611601513179,0.6175467842199522,0.5665086494388937,0.6256775078959425,0.0003160142591568493,-0.0003854374675818299,0.27370014886806676,0.12893214922815519,0.00013079534241381294,14727.42600896861,0.09144331713257225
202311,300s,0.5631773150443936,0.6151093748362403,0.5762826498198402,0.6283914138228178,0.00026449959967761124,-0.0003484897480191426,0.24196483690112097,0.1611372278628934,0.00011223856994276238,19051.949541284404,0.10899832766233586
