month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202309,15s,0.5920416366325647,0.6072201621382473,0.7170333278104057,0.7429698610121263,0.00013249639710442897,-0.00013082536682948735,0.3884771279535507,0.3927089496354818,0.00010261919638203692,17625.765486725664,0.4308652791201636
202310,15s,0.5939783120679012,0.6053772362376916,0.7153830425021096,0.7375349769193074,0.00015442686309272757,-0.00015294722974667626,0.38899866640001163,0.38367822072121693,0.00011848065555559282,15002.941704035875,0.397774220914579
202311,15s,0.593050437126265,0.6038889306944396,0.7254834703963862,0.7530846553965524,0.0001283054706196322,-0.00013186043148509782,0.395416637848029,0.38361083426320686,0.00010112438170495222,19408.853211009173,0.4390980187868506
202309,60s,0.6465149031808787,0.6807718990282627,0.6861195633895051,0.7239202577889303,0.00025940209728823627,-0.0002622308834697425,0.22119256086332534,0.21033077019462773,0.00011198991316570272,17620.305309734515,0.23553525150046886
202310,60s,0.6463859881131263,0.677933550355507,0.6895300276115082,0.7255724932254598,0.00030849628815465157,-0.00031376221386268834,0.21288682365397177,0.18856657072909735,0.00012407529796586468,14998.340807174887,0.20995691490772483
202311,60s,0.6447766752104095,0.6760220737594186,0.7037484836511401,0.7401507995860744,0.0002650074650302812,-0.0002775062004883688,0.22315216277209443,0.19868216874861744,0.00011338133225798484,19402.995412844037,0.24151249419276177
202309,120s,0.5958940359476526,0.6386017627869478,0.6302774637037675,0.6711546090521863,0.00027404387039442035,-0.0002820784340139885,0.22505651540057942,0.21017136435859418,0.00012053250077899643,17540.402654867255,0.16722231437340734
202310,120s,0.595968660521057,0.6361746829370721,0.6323446118306956,0.6743091473185893,0.00032539436084141654,-0.00034214151414125736,0.22732519901274448,0.1824232179661677,0.00013554250224239752,14930.452914798207,0.14783398153733487
202311,120s,0.5943388046104432,0.6344242261009652,0.6499296434204498,0.6861107810216314,0.00028699389295566236,-0.00030794993009581467,0.22472522347365462,0.198441848656665,0.00012453953567038737,19315.05504587156,0.171341079220595
202309,300s,0.5637403589184123,0.6156456662610666,0.5693199804588839,0.6157574956584941,0.0002658615653699197,-0.00029687903064802985,0.22538195376826567,0.19869886884475363,0.00011691423307512331,17301.119469026547,0.10682575785443969
202310,300s,0.563917260069141,0.6117566294237613,0.5669401735357065,0.6235306896749517,0.0003232421229205286,-0.0003725447404969731,0.26624484295305595,0.14667088673402817,0.0001373609648998798,14727.42600896861,0.09144331713257225
202311,300s,0.5625988350633512,0.6115013313903382,0.5799769311065399,0.6266521434387313,0.00027368577521406153,-0.00034250968841713554,0.23645909520382397,0.1722456592134811,0.00011882206229196868,19051.949541284404,0.10899832766233586
