month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202304,15s,0.5948853428380056,0.6034175548665801,0.7128119074395812,0.7280663152981098,0.00019596923728989362,-0.00018750486058999988,0.36237326564302746,0.3823846648499988,0.00014283243517960537,16419.513043478262,0.33473283024705025
202305,15s,0.5896592407964021,0.6055933735533463,0.710189800473772,0.7327517195070143,0.00017349461742334943,-0.00017083443860799408,0.3744382783891016,0.37515325393898435,0.0001285829959233698,16768.672413793105,0.36193753221044866
202306,15s,0.5838755664778568,0.6022897745310238,0.7121497460304137,0.7331364818219411,0.00016892537796470524,-0.0001671804091296347,0.38461118355684315,0.36884653779251686,0.00012657903201290918,17705.66956521739,0.36948543656445587
202307,15s,0.5832285131714975,0.598842557971232,0.719321226053131,0.7373629330882447,0.00014506413683268972,-0.0001430022778597334,0.3785908863746565,0.3741126024956463,0.00010821430192729551,14977.898230088496,0.41318062058891797
202308,15s,0.587136807991839,0.5991664528080158,0.7105520006272901,0.7285030036599277,0.00016341121536409553,-0.00015905087836429175,0.3694649155448126,0.3905163599540862,0.00012204066574952615,19440.635555555556,0.3682431598722951
202309,15s,0.5884500751761806,0.6003429658365791,0.7111554730896517,0.7456303879195565,0.0001289727565962422,-0.00013435373242895237,0.38861293548002046,0.3638657247290064,9.883685922761508e-05,17625.765486725664,0.4308652791201636
202310,15s,0.5894738462466768,0.601236611629587,0.7127325204867201,0.7346100714475814,0.00015236335459149034,-0.00015280501232939084,0.3814757069005691,0.37177261490811264,0.00011482566776735256,15002.941704035875,0.397774220914579
202311,15s,0.5885409938825337,0.5973217125825041,0.723599913963894,0.7528906356908368,0.00012754509425341653,-0.00013280179764698407,0.38308182951187836,0.36383655549429594,9.705212406439856e-05,19408.853211009173,0.4390980187868506
202304,60s,0.661765406415771,0.6883235569376247,0.7015745431644784,0.7215405180835599,0.0004621384229513274,-0.0004400892200365448,0.16900399321067672,0.18836638725792743,0.00016053008426985177,16414.534782608695,0.17299648006806942
202305,60s,0.6582096686571932,0.6921678566377818,0.6913322719173138,0.7275655717671118,0.00039409007688104053,-0.0003901668039539013,0.19142608389492705,0.1805281843177248,0.00014477500211940812,16763.318965517243,0.18348357816453661
202306,60s,0.6472658654361874,0.6867531504077933,0.6886846519154975,0.7201882854802761,0.0003715773568176413,-0.00036340563870594823,0.2036543642120693,0.17201768809252863,0.00013774218106822015,17700.74347826087,0.1961362677387355
202307,60s,0.642165439522989,0.6784012187583215,0.696050089012633,0.7255095756193297,0.0003177069518119553,-0.0003170766363502903,0.20348392426264453,0.17656197789468633,0.00011980553540277853,14973.522123893805,0.2247329553014774
202308,60s,0.6461805881714616,0.678952976360842,0.6772483495213225,0.7084524535924481,0.0003405267470935156,-0.0003361232218348373,0.19303047193720607,0.202194475123062,0.00013277665663488772,19435.173333333332,0.18139993130779897
202309,60s,0.6440620553057944,0.6767887235626139,0.6801406222635291,0.723048743704196,0.0002645014784321765,-0.0002790078671673252,0.20772164729593304,0.17410827823670158,0.00010302621013829394,17620.305309734515,0.23553525150046886
202310,60s,0.6433026916847497,0.6777374794666847,0.6844375149804738,0.7137104037937412,0.0003164174868861318,-0.0003196636107966686,0.1989098492789231,0.17847060330104195,0.00011980282696025607,14998.340807174887,0.20995691490772483
202311,60s,0.6391244642850916,0.6725633729989772,0.7006632442591488,0.7367390128757091,0.00027401514178674083,-0.00029026169025057793,0.19833745094366256,0.1682274556567435,0.00010272937497835156,19402.995412844037,0.24151249419276177
202304,120s,0.610929419974486,0.6427928082232753,0.6477941743772502,0.6721384288132355,0.0004978725222205665,-0.0004840035093791148,0.1751480366348435,0.19879751154821482,0.00018205645696991137,16340.695652173914,0.11907445007575639
202305,120s,0.6069355538671949,0.6480223819193369,0.6359056698239649,0.6778976335710973,0.0004213138272214082,-0.0004318810217441595,0.2026797096726556,0.18410676845345889,0.0001634022813470567,16687.370689655174,0.12436254595410323
202306,120s,0.5962582595322128,0.6441791696447333,0.6370626875852345,0.6728317293413703,0.00040392142628331,-0.00039638720711382484,0.2157769957979794,0.17487682616322725,0.00015535597413915498,17620.878260869566,0.13728066796087313
202307,120s,0.5940242800234731,0.6376583885795905,0.6412375539748966,0.6732869272700983,0.000341513988004412,-0.0003393642175591403,0.2141869112977559,0.17944854989472417,0.00013260104137256926,14905.548672566372,0.15866707758913665
202308,120s,0.5976001208839361,0.6372727995303632,0.6211253659101933,0.6601223269887473,0.00035625509372741367,-0.00036713523993076486,0.19999677840814178,0.20938677703556227,0.00014698979484112547,19347.297777777778,0.12356154915102116
202309,120s,0.5947592373263231,0.6357047293557616,0.626698179944073,0.6693262098559868,0.0002777191798772564,-0.0002928195356327522,0.21122770153785078,0.1822829154551265,0.00011133754882345456,17540.402654867255,0.16722231437340734
202310,120s,0.5925662804121168,0.6357351112225746,0.6328500607849694,0.6626796926355183,0.00033850632036345156,-0.00033650741018122335,0.20618270068431196,0.18624041582138162,0.00013212685534634306,14930.452914798207,0.14783398153733487
202311,120s,0.5894863354384293,0.6323405590639692,0.6452378251319024,0.6817008214312295,0.0002888656360647605,-0.0003134017382591661,0.20628533824570194,0.1750782994845533,0.0001137824729999723,19315.05504587156,0.171341079220595
202304,300s,0.5759931081277845,0.6122540854126487,0.5921582492660716,0.628005888857025,0.0005387538981024516,-0.000580663626083357,0.17181198520766078,0.21211024467150755,0.00021244216119081547,16119.865217391305,0.07276357342974323
202305,300s,0.5693216811469075,0.6200772438729154,0.5708966756253072,0.6291536245782233,0.00041604822521978247,-0.0004890052587699566,0.22580962629182222,0.16885206628246294,0.00017236074401565487,16460.17672413793,0.07474799133349654
202306,300s,0.5593102097317769,0.6192341493004876,0.5794218595149543,0.6247191700422218,0.0004371259467291339,-0.0004251034050297966,0.23252893975238098,0.16638234159820803,0.0001679706002083394,17381.734782608695,0.0851661214838023
202307,300s,0.5614427547216415,0.6128630114890168,0.5805213787179181,0.6229694371769415,0.000343234057941111,-0.00035686291289877713,0.2330343183264313,0.16731056967916877,0.00013602826964324058,14702.274336283186,0.09997380178595351
202308,300s,0.5652298237461746,0.6106872448367607,0.5568235240096089,0.6166114934823026,0.0003186048168209319,-0.0004022795621590231,0.20665857202363286,0.21322747098724282,0.00014943852914157366,19084.37777777778,0.07605390221278165
202309,300s,0.5602257859440103,0.6102600275302945,0.5709258747469723,0.6154951554895638,0.00028085074686664456,-0.00029444208163485416,0.20823711350773327,0.1898084694249703,0.00011147112250961437,17301.119469026547,0.10682575785443969
