month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202304,15s,0.5878324438175935,0.5964422707587451,0.6986530651923206,0.7235235016263799,0.0001771707807948384,-0.00018342092627525528,0.382447647789871,0.36710293512961006,0.00013542463438397833,16419.513043478262,0.33473283024705025
202304,60s,0.6526574731267573,0.6792889261358237,0.6859223964563006,0.7169508567015899,0.00041880507751229044,-0.0004254192753563891,0.1829106901241652,0.17241711190490533,0.00014963801924196418,16414.534782608695,0.17299648006806942
202305,60s,0.6484491380317542,0.6825893243824968,0.6817531080848535,0.7161432628324487,0.00036658607408054917,-0.00036436392554105946,0.19242122397473438,0.18709719835689265,0.0001381296237601351,16763.318965517243,0.18348357816453661
202306,60s,0.6374319073612627,0.6771095675329817,0.6807624771821728,0.7062264619435026,0.00034874715184761787,-0.0003348051587212926,0.19887382995517683,0.1829609635405026,0.00013061928113928132,17700.74347826087,0.1961362677387355
202307,60s,0.6320012564875477,0.6683610249350517,0.6877428441089235,0.7112269204029313,0.0002977533325927902,-0.0002941717450983221,0.19972972750628692,0.18839846137049718,0.00011463957546875709,14973.522123893805,0.2247329553014774
202308,60s,0.6360861658656827,0.6689020031017163,0.664679905521683,0.7000572701829568,0.0003101799663695618,-0.00031996816284081154,0.20132948982330034,0.19774934862888763,0.00012517131197266313,19435.173333333332,0.18139993130779897
202309,60s,0.6339342391504736,0.6666501028183085,0.6770798234005838,0.7085744293023896,0.0002551210448024394,-0.0002569018305453496,0.19282414576201437,0.19228416291588177,9.836958949162917e-05,17620.305309734515,0.23553525150046886
202310,60s,0.6335285715205448,0.6678743685384271,0.6764617063967092,0.7019158229957103,0.00029753982576916955,-0.00029497918934118656,0.1948523091594123,0.18505451503874085,0.00011245705682837235,14998.340807174887,0.20995691490772483
202311,60s,0.6296023966705204,0.662974471393434,0.6946610211746587,0.723454969013267,0.0002614077468824922,-0.0002707656839926339,0.19070244255178506,0.17758145936007982,9.768347778467915e-05,19402.995412844037,0.24151249419276177
202304,120s,0.6616725757483715,0.6901992118969323,0.669291914269702,0.6977974638571617,0.0005630637163738548,-0.0005776520045674178,0.08933264021374945,0.08381428618225045,9.790426177164122e-05,16340.695652173914,0.11907445007575639
202305,120s,0.6570731800295241,0.6941452582733045,0.6659606854690946,0.6962431744261344,0.0004967437724371844,-0.0004889371215670607,0.09780252755746281,0.09666855823852404,9.525758363935156e-05,16687.370689655174,0.12436254595410323
202306,120s,0.644200444041956,0.6877677092756794,0.666476188154106,0.6889166347008823,0.0004739737596561782,-0.00044836955775040825,0.10313119719693228,0.09226064073163229,8.998012883669689e-05,17620.878260869566,0.13728066796087313
202307,120s,0.6396589067442694,0.6796953669646114,0.6687933800881349,0.6915969226379503,0.00039780353081787215,-0.0003890197382174447,0.10436720156080037,0.09597521410825251,7.847196512473259e-05,14905.548672566372,0.15866707758913665
202308,120s,0.6443540138942067,0.6803552860393745,0.6432870295020587,0.6783204027854687,0.00040615287325628804,-0.00041978030587131956,0.10366752891948466,0.1059536067958747,8.613812617611129e-05,19347.297777777778,0.12356154915102116
202309,120s,0.6403754833253779,0.6779637608190034,0.6571711394954663,0.6866960862127192,0.00033546265395665697,-0.00033710254101878363,0.09713256532083953,0.09898431775691625,6.579722028662695e-05,17540.402654867255,0.16722231437340734
202310,120s,0.6384663907907567,0.6784406287253428,0.6575712589231378,0.6782407897631856,0.0003986146212114529,-0.0003822908159621803,0.09904743711589434,0.09447638929987047,7.565844816836548e-05,14930.452914798207,0.14783398153733487
202311,120s,0.6338005526151468,0.6730731417009339,0.6759330420729268,0.7000757993679358,0.0003492643171215931,-0.0003595513612773904,0.09707905686252542,0.08581032220599011,6.45127310976538e-05,19315.05504587156,0.171341079220595
202304,300s,0.646629287496404,0.6784036637165033,0.6213354523554531,0.6636265750571908,0.0007103079859944289,-0.0007914271050498602,0.044546342135031045,0.04155047063599717,6.356000749625513e-05,16119.865217391305,0.07276357342974323
202305,300s,0.6377427778684606,0.6834058162579117,0.6190972910611804,0.6572104148808124,0.0006251958757815027,-0.0006323923485837704,0.04953817171036067,0.04905294951904672,6.122077010935058e-05,16460.17672413793,0.07474799133349654
202306,300s,0.6261671701069697,0.6803147645430164,0.6232369869493227,0.6484393463681551,0.0006044500662800721,-0.0005458983533237305,0.054104262389282794,0.044411300811804874,5.6185009781736454e-05,17381.734782608695,0.0851661214838023
202307,300s,0.6262159804005503,0.6728602734641376,0.6220191187759427,0.650604322074432,0.0004851198418339788,-0.0004717526626112493,0.056221022644419014,0.046500550432702105,4.847865811404597e-05,14702.274336283186,0.09997380178595351
202308,300s,0.632083417302506,0.6724756677085901,0.5893185128030848,0.6416787706594942,0.00045097712141310556,-0.0005055609546487743,0.052642812966983026,0.05880695391527345,5.278558736640219e-05,19084.37777777778,0.07605390221278165
202309,300s,0.6239573372567006,0.6693316079300864,0.605132682472394,0.6426473270008299,0.00038807480801386103,-0.0003990285451536625,0.05003842402167049,0.04971461848581991,3.873738968948096e-05,17301.119469026547,0.10682575785443969
202310,300s,0.6201848366893797,0.6687325672012574,0.6150004109540784,0.6344586668865085,0.0005039770427285386,-0.00045968240589007437,0.05260314314477021,0.04503303716789926,4.7046413337897305e-05,14727.42600896861,0.09144331713257225
202311,300s,0.6159296384927309,0.6643418777690603,0.6177392141817141,0.6499548443162737,0.00038475627026936064,-0.00044691658974396563,0.054938223429421035,0.03642099835452062,3.6744013327700115e-05,19051.949541284404,0.10899832766233586
