month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202309,15s,0.5903911239623344,0.6066446503809093,0.7163864564353277,0.7429422135226335,0.00013199770439926335,-0.0001306073900789039,0.3893504319201783,0.3933306639640249,0.00010255215242681123,17625.765486725664,0.4308652791201636
202310,15s,0.5922910247574718,0.605012970916679,0.7153547910709073,0.7371632680586035,0.00015458883304085173,-0.00015230378626455328,0.3884215514992049,0.3860100347962615,0.0001185633307715747,15002.941704035875,0.397774220914579
202311,15s,0.5923761529837618,0.6028042201424281,0.7259514572104354,0.7522549916600794,0.0001287582465730773,-0.0001311169720674688,0.3937396226950284,0.38726192976251705,0.00010130866622205514,19408.853211009173,0.4390980187868506
202309,60s,0.645356682389502,0.6806706322423471,0.6839747388943737,0.7231096484342399,0.00025710916402104647,-0.00026101873199780575,0.2253462960377772,0.21013534845651552,0.0001121737623332454,17620.305309734515,0.23553525150046886
202310,60s,0.6449997035460729,0.6786848564178067,0.6875375398681115,0.7245084996505937,0.00030666628904704306,-0.00031186502656169553,0.21612840412008388,0.19184888223977525,0.00012544869162525385,14998.340807174887,0.20995691490772483
202311,60s,0.6435264605600158,0.6742900089041394,0.7030799091016312,0.7378803325636977,0.0002659471426891587,-0.0002738828405161702,0.22476023846277796,0.20418219871162507,0.00011493366103723571,19402.995412844037,0.24151249419276177
202309,120s,0.5946677320149014,0.638132704872308,0.6284643599952602,0.6706820484721079,0.00027297345765473684,-0.0002813586478788137,0.23256414773741085,0.2084516635259495,0.00012160304630725123,17540.402654867255,0.16722231437340734
202310,120s,0.5946954361835426,0.6365450991610875,0.6296859656491653,0.6738034924680099,0.00032202883090882284,-0.00034149678945071926,0.23612998842215285,0.1819436969906709,0.00013778396659589088,14930.452914798207,0.14783398153733487
202311,120s,0.5941538367124474,0.6329150838865427,0.6486586705970576,0.6849471335657997,0.000286673066404094,-0.0003056527495310468,0.22876689538888795,0.20176927617932597,0.00012640350910876378,19315.05504587156,0.171341079220595
202309,300s,0.5615837038502371,0.614698926908965,0.5684710188264948,0.6168142939542964,0.00027060571944689045,-0.00030285620292946815,0.23918259306234407,0.19455270027546195,0.0001220613882902326,17301.119469026547,0.10682575785443969
202310,300s,0.5622397033481658,0.612533311525684,0.5631111909345624,0.6255799922369366,0.0003071297358779183,-0.00037139151774144287,0.29244561158529214,0.14256074838421365,0.00014035669568019066,14727.42600896861,0.09144331713257225
202311,300s,0.5617786261724796,0.6075948743198543,0.5793378113341198,0.6269954421345953,0.00027557753971190125,-0.00034130329667459146,0.24014032249174413,0.17766266333447728,0.00012318109327622928,19051.949541284404,0.10899832766233586
