month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202304,15s,0.5755380512147966,0.5838682084698059,0.6690089065591044,0.6944956237255171,0.0001566492420849106,-0.00016142949430974064,0.3947550325156644,0.38271081104144045,0.0001229325944517877,16061.004347826087,0.33460740716158727
202305,15s,0.5717203798204271,0.5868318620041524,0.6715807183615294,0.6967464450153632,0.00014154579192471008,-0.00014311764470277517,0.39732803744378214,0.39112449797410537,0.0001117647164722315,16820.331896551725,0.3617601830156288
202306,15s,0.5673121317187705,0.5839094773696383,0.6743155501701228,0.6928045409805693,0.0001396039640487388,-0.00013802791856775475,0.40388311247761455,0.3922462377045153,0.00011034781197350062,17760.72608695652,0.3693215258334782
202307,15s,0.5673062773239221,0.5808220665858038,0.6792877298552906,0.6951472384395655,0.00011780877252256147,-0.00011679158852370508,0.40331660250219875,0.40204647281119127,9.41628796035882e-05,15024.464601769912,0.4129629812608271
202308,15s,0.5702725824878526,0.5806415151711127,0.6706537580804445,0.696197390996942,0.00013164379567156905,-0.0001357849930519853,0.4006809575652084,0.39683553176012726,0.00010614326953661352,19501.088888888888,0.36804477651504497
202309,15s,0.5703589407177885,0.5821994206453538,0.6764706986935938,0.7025393028235919,0.00010803742765932531,-0.00010772943150027831,0.4015108648746505,0.4034698144692025,8.665803777065578e-05,17680.2610619469,0.4306188496607879
202310,15s,0.5698597435920026,0.5826201324233922,0.6767317837697868,0.698648024462048,0.00012651100099439228,-0.0001266600480984803,0.40113308439740164,0.3920422623376602,0.00010016993144503465,15049.264573991031,0.3975661697941788
202311,15s,0.5684534705904927,0.5798795849876428,0.6877161151133214,0.708201431858004,0.00010660236689754312,-0.0001067206215890739,0.3990143760808156,0.404999867083677,8.555029755501662e-05,19468.922018348625,0.43883123164358606
202304,60s,0.6429036897886146,0.665995079787109,0.6743490072249387,0.7116832211514313,0.0003854146781661631,-0.0003881740634662148,0.18796109616640133,0.1740983573552699,0.00013429822736307136,16006.947826086956,0.17299311899082762
202305,60s,0.640794986496091,0.669097888728802,0.6723108330314879,0.7077623533341154,0.0003446228965929474,-0.0003265773029497095,0.19791332090698555,0.20570505797550193,0.00013388476049830362,16763.318965517243,0.18348357816453661
202306,60s,0.6309691488713739,0.6640700294664466,0.6675952035658103,0.6960544213255506,0.00032075726534867697,-0.0002989771565688735,0.210530224350883,0.20454630242448427,0.00012849754713646356,17700.74347826087,0.1961362677387355
202307,60s,0.6258681215322622,0.6563330599601236,0.6720963291242551,0.6946658714123872,0.00026685254206003134,-0.0002506775617059155,0.21918479718262232,0.22555408221333056,0.00011446405891859797,14973.522123893805,0.2247329553014774
