month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202309,15s,0.5806582231406656,0.5918165834292324,0.6946897065184487,0.7191390207739039,0.00011846524187184904,-0.00011727137217863272,0.3949556709854033,0.39851751282783415,9.332394794334636e-05,17625.765486725664,0.4308652791201636
202310,15s,0.5814634930520909,0.5920992896704824,0.6921644621635501,0.7154036628450886,0.0001369680717446918,-0.00013799558041096823,0.3986922438802411,0.3834102904985042,0.00010724905159046033,15002.941704035875,0.397774220914579
202311,15s,0.5799337463703423,0.5887266327334456,0.7028942343454699,0.726855399079262,0.00011507905177249734,-0.00011703893864112979,0.3984866363129621,0.3935590455687033,9.171074830737398e-05,19408.853211009173,0.4390980187868506
202309,60s,0.6340793872611137,0.6659187515026105,0.6720698984157499,0.7076218859151047,0.00024082486345526814,-0.00023904295668590044,0.21948567571046937,0.2197457021778611,0.00010493320723219497,17620.305309734515,0.23553525150046886
202310,60s,0.6339910394074554,0.6676815037306613,0.6749718495395104,0.7095792228176947,0.00028329885912527485,-0.00028516693626760224,0.21266134070797676,0.18690809367756306,0.00011263690428776808,14998.340807174887,0.20995691490772483
202311,60s,0.6302380834276478,0.6628007724900542,0.6870736164852378,0.7218968145840005,0.00024381865912864172,-0.0002520105816610867,0.2224200917797205,0.20335132614771262,0.00010471377456238705,19402.995412844037,0.24151249419276177
202309,120s,0.5890442263046606,0.6291459491619734,0.6229404680532314,0.660091248673155,0.00026060997607258953,-0.00025900620168277816,0.21937816518475994,0.21909360285389007,0.00011355587148947784,17540.402654867255,0.16722231437340734
202310,120s,0.5876779124509333,0.6299253500905938,0.6250229503043085,0.6598275348948479,0.00030572299192937894,-0.0003051686990971448,0.21845519145534792,0.18300086062630067,0.00012148206577477289,14930.452914798207,0.14783398153733487
202311,120s,0.584179728453788,0.6260934496328988,0.6357176872236097,0.6738843336597492,0.00026370123261764815,-0.00028347426900718624,0.2286175907255317,0.1960919759919059,0.00011472736685657096,19315.05504587156,0.171341079220595
202309,300s,0.5583622877366637,0.6072457902274372,0.5645915820392476,0.6105854565113384,0.0002596320301205853,-0.0002761555028282733,0.21993629960265879,0.2078384988754799,0.00011251700108531595,17301.119469026547,0.10682575785443969
202310,300s,0.5561077370715416,0.6086733507957056,0.565108699604501,0.6127629266157538,0.00030979735505299065,-0.00032971815928768884,0.24570647079972904,0.16196233030739154,0.0001242700525583551,14727.42600896861,0.09144331713257225
202311,300s,0.5534820744041717,0.6060405658133416,0.5665819245192758,0.6184645830455695,0.0002364242507559343,-0.00031714186416415864,0.2550866832114686,0.1651783058112906,0.00010693760511407947,19051.949541284404,0.10899832766233586
