month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202304,15s,0.6002645625573826,0.6068814595776164,0.7076053985224399,0.7334490090238618,0.00018687567095135454,-0.00019271125104850005,0.3853407990471081,0.37215207891812485,0.00014344130636513016,16419.513043478262,0.33473283024705025
202305,15s,0.5944920880018588,0.6091345452720832,0.7112000256743111,0.7351805771541025,0.00016959272615527495,-0.00017047970038932333,0.3836098797969739,0.3808196315786397,0.00012953092819737257,16768.672413793105,0.36193753221044866
202306,15s,0.5878274579342114,0.6051663187560018,0.715420215066358,0.7312945614435454,0.0001683101931858556,-0.00016387413271072394,0.3875140855934109,0.38541838909258413,0.00012834173523758595,17705.66956521739,0.36948543656445587
202307,15s,0.5868695977362237,0.601127066620124,0.7216266326718773,0.734259917700524,0.00014319981069597449,-0.00013957768394378339,0.3867566104260286,0.39438638381704705,0.00011015489574119806,14977.898230088496,0.41318062058891797
202308,15s,0.590854630439663,0.6008823005750056,0.7084947307045149,0.7307282062054694,0.00015837291792658887,-0.00015877242746596568,0.383451668656619,0.3906665749024393,0.00012216666934658063,19440.635555555556,0.3682431598722951
202309,15s,0.5908212543597076,0.6018712465553118,0.716598652997828,0.7383336084751014,0.00013020183314171936,-0.00012760864665947337,0.38576659538284774,0.3957003072175832,0.00010046904946467424,17625.765486725664,0.4308652791201636
202310,15s,0.5914668795256401,0.6016779844678721,0.713420563593977,0.7319607529361858,0.00015014447145081104,-0.00014897780430766014,0.38747358461764314,0.3851208921400688,0.0001153087740029282,15002.941704035875,0.397774220914579
202311,15s,0.5890866555948142,0.5980205143777839,0.7249845862969112,0.7445821298212683,0.00012623480783800997,-0.0001262281645446511,0.38780035772467847,0.39440539589648144,9.855316962347946e-05,19408.853211009173,0.4390980187868506
202304,60s,0.6626316209581155,0.6880859998261616,0.7011150609607347,0.7350964709482133,0.00043131851424329127,-0.00043430707908860783,0.1861571570141005,0.1724923555909663,0.0001506978745030648,16414.534782608695,0.17299648006806942
202305,60s,0.6586317345564352,0.6913910609047228,0.699277460537566,0.7318436834316463,0.0003843018260636539,-0.0003684154812523802,0.19097387437547678,0.19507375973704974,0.0001438415680439789,16763.318965517243,0.18348357816453661
202306,60s,0.6470945105992667,0.6850717535437632,0.6954847357704556,0.7194422295595487,0.0003634853747291104,-0.00033660160290857827,0.20077178773912652,0.1971370102007603,0.0001392081808353616,17700.74347826087,0.1961362677387355
202307,60s,0.6417546119807802,0.6765636447684911,0.6996614129720878,0.7211546696007957,0.00030273936904099026,-0.0002867850899346518,0.2110564717892585,0.21621104048730655,0.00012525121027549133,14973.522123893805,0.2247329553014774
202308,60s,0.645166142324832,0.6772225467044416,0.6804043680830278,0.7132732632631119,0.00032501014722766976,-0.00032125993991951555,0.198911047023756,0.20771167969146154,0.00012986865537854012,19435.173333333332,0.18139993130779897
202309,60s,0.6431576753427702,0.6745873470374575,0.6871478411854433,0.7178927669612658,0.0002586020395399987,-0.00025234938287207787,0.20882072360267914,0.21992324753011613,0.0001090062879328275,17620.305309734515,0.23553525150046886
202310,60s,0.6421937830851905,0.6756460544745894,0.6892467856555102,0.717453407008367,0.00030159255180981794,-0.00029821153382617537,0.20023367551137003,0.19424807867169122,0.00011777026845143692,14998.340807174887,0.20995691490772483
202311,60s,0.6377708067098787,0.6703608978199402,0.7016140166735519,0.7305858698807861,0.00026074438888421604,-0.00026394361760433946,0.2119781032658537,0.20990615206702304,0.00011006966258197565,19402.995412844037,0.24151249419276177
202304,120s,0.6728916266555258,0.7007868040412889,0.6897285504589451,0.7218812142654208,0.0005705394725696004,-0.0005806770226713596,0.08943786222805274,0.07962228357045348,9.124150411375758e-05,16340.695652173914,0.11907445007575639
202305,120s,0.6693144473276958,0.7043769654166459,0.6848519136426836,0.7152466662519525,0.0005140976529408022,-0.00048407389593824445,0.09553678851845483,0.1007392795878089,9.626087383429347e-05,16687.370689655174,0.12436254595410323
202306,120s,0.6564587191993166,0.697643185147442,0.6813633990325385,0.706872280655575,0.00048288767964918913,-0.0004466650833682861,0.1025438146586147,0.09962103698532847,9.388424612334509e-05,17620.878260869566,0.13728066796087313
202307,120s,0.6516612373789752,0.6890236552040789,0.6808547808600492,0.7021707576053717,0.0003946150843510199,-0.00036754396718659466,0.11312897956159414,0.1196374829994975,8.814380715543385e-05,14905.548672566372,0.15866707758913665
202308,120s,0.656233062054599,0.6906128727020748,0.6582438583541641,0.6951926598620758,0.00041672021447284577,-0.00041614138409216093,0.1011241115070485,0.11106985929558921,8.722527711720771e-05,19347.297777777778,0.12356154915102116
202309,120s,0.6520430787088277,0.6880435877526203,0.6687787356588085,0.6976649643839893,0.0003353583611529068,-0.0003233015966363845,0.10861841541810005,0.12016134193184991,7.514842943468064e-05,17540.402654867255,0.16722231437340734
202310,120s,0.6505216894508511,0.6877078819925072,0.6750254908163525,0.6976659798761297,0.0003998366184384924,-0.00038098260044251573,0.09906563671635137,0.09822222306492331,7.670507505586519e-05,14930.452914798207,0.14783398153733487
202311,120s,0.644372229300484,0.6811326328519294,0.6857953992090209,0.7093848573364971,0.00034463606542546745,-0.0003432116305704734,0.11145536984834797,0.1097604795534151,7.55374955910516e-05,19315.05504587156,0.171341079220595
202304,300s,0.6632492904887745,0.6914500501848211,0.6379850079546318,0.6769111969435742,0.0007108092113391508,-0.0007520662298714249,0.04217746397034088,0.03848352320446796,5.423435682810441e-05,16119.865217391305,0.07276357342974323
202305,300s,0.656599352255513,0.6960243401529081,0.6343267464471083,0.6686555288563116,0.0006493034537923083,-0.0006027464751526767,0.04839871802684163,0.0512835578134029,6.073541464112673e-05,16460.17672413793,0.07474799133349654
202306,300s,0.645417942086211,0.6912180729580678,0.6305813643094487,0.6602984638067438,0.0006007670508690681,-0.0005329259681905302,0.05350281666915758,0.04862051709197849,5.7876476735675574e-05,17381.734782608695,0.0851661214838023
202307,300s,0.6440060164103119,0.682954382012843,0.6242644758698344,0.6547565727172363,0.0004576680437949953,-0.00043098727660178154,0.06042376436706831,0.06464196794408386,5.483967886204963e-05,14702.274336283186,0.09997380178595351
202308,300s,0.6501840005748271,0.6832729461906588,0.5993564230533317,0.649729390004505,0.0004685739683596219,-0.0005007125004055387,0.05072641425451038,0.06293138586256816,5.4049186660708514e-05,19084.37777777778,0.07605390221278165
202309,300s,0.6412420083303354,0.6808194724557829,0.6103467963169235,0.6443437880416303,0.00037539007308521455,-0.0003698042182491771,0.054990168126437845,0.06540147924199866,4.505195511834053e-05,17301.119469026547,0.10682575785443969
202310,300s,0.6370953565770044,0.6781189198477316,0.6272993289067765,0.6490527483976926,0.0004911320033767277,-0.00046074196201736315,0.04892730018990497,0.048621571434590574,4.629510991431122e-05,14727.42600896861,0.09144331713257225
202311,300s,0.6318044924703178,0.6729508756785424,0.6226189084108085,0.6543502016884563,0.0003768923575322622,-0.0004156304135384536,0.05883929362255073,0.05186705295224168,4.330702333297986e-05,19051.949541284404,0.10899832766233586
