month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202309,15s,0.575193044413871,0.5833868836369853,0.6813133351881066,0.7065863588874235,0.00011116478552125291,-0.00011051686120154574,0.4007281553061896,0.4027965601591137,8.878550485673912e-05,17680.2610619469,0.4306188496607879
202310,15s,0.5744056836756878,0.5835821038723205,0.6813076717615564,0.7029382853833478,0.0001300127610868916,-0.0001300413118224214,0.4001128372221696,0.3910520124807003,0.00010257787672925651,15049.264573991031,0.3975661697941788
202311,15s,0.5723445374423538,0.5806215190855076,0.6923221107553347,0.7132065790136657,0.0001094632003245472,-0.00010988717770115152,0.39921525229643834,0.40317856831218035,8.77460456992765e-05,19468.922018348625,0.43883123164358606
202309,60s,0.6328011489775905,0.6608670919205039,0.6669584739965478,0.7014168956048148,0.00023706797171768807,-0.00023212658364661284,0.21638104626789745,0.22654859397955543,0.00010340096131408653,17620.305309734515,0.23553525150046886
202310,60s,0.6321306561862087,0.662211889366148,0.6733169428855723,0.7031024929898085,0.00028148351542426416,-0.00027682720638315156,0.20514772870987955,0.1964799764262127,0.00011148917117974901,14998.340807174887,0.20995691490772483
202311,60s,0.6280257367080679,0.6574331787799018,0.6854653431656635,0.7155407802806615,0.00024351000921168578,-0.0002429089552808541,0.21444157269821804,0.21333474257268786,0.00010345317863435949,19402.995412844037,0.24151249419276177
202309,120s,0.5916633752957972,0.6250032211827165,0.6226105908086305,0.6564694451804477,0.00026229138789109967,-0.00025379284952897166,0.2120259478445448,0.22733949081205096,0.00011299480773187818,17540.402654867255,0.16722231437340734
202310,120s,0.5901965020497494,0.626153776557751,0.6275426819064247,0.6567173668240716,0.0003125285626694404,-0.0002989462815813973,0.20384436699227254,0.19521931376649246,0.00012153910318444518,14930.452914798207,0.14783398153733487
202311,120s,0.5864120238052731,0.6223334316728509,0.6386753695987736,0.6691823583811934,0.0002704558747956445,-0.0002754273348259908,0.21310570945357607,0.20968311882983,0.00011489655573389573,19315.05504587156,0.171341079220595
202309,300s,0.5637227651517707,0.6017629336115402,0.5673589482821094,0.6082083296500989,0.0002651306788087996,-0.00026350912702706117,0.20607595527380632,0.22744923293478583,0.00011413304261374787,17301.119469026547,0.10682575785443969
202310,300s,0.5607136042324028,0.6021319909319103,0.5748708957765978,0.6099708800192064,0.0003322400543356369,-0.00031488850356510274,0.20458750918243493,0.19202813317998027,0.00012780427023581303,14727.42600896861,0.09144331713257225
202311,300s,0.5571013869785267,0.5995922128308154,0.5769172386433001,0.6144924810139937,0.0002597599143357554,-0.00029516691909888237,0.21672181774577018,0.19913312638716293,0.00011433751375419644,19051.949541284404,0.10899832766233586
