month,ret_window,up_bound,down_bound,up_win_rate,down_win_rate,up_mean_ret,down_mean_ret,up_signal_rate,down_signal_rate,weighted_ret,total_sample,zero_rate
202309,15s,0.580319361140669,0.5922535445908825,0.6941862091594808,0.7190107298852939,0.00011821247418320713,-0.00011700599997945517,0.3943643588631714,0.3990669225520964,9.312879989531395e-05,17625.765486725664,0.4308652791201636
202310,15s,0.5812844861617253,0.5923641261175953,0.6933375166852787,0.7141111113692004,0.0001375666464389034,-0.00013738015645257934,0.3958642317423578,0.3864065480233745,0.0001073340289718552,15002.941704035875,0.397774220914579
202311,15s,0.5794631727640354,0.5888876663647513,0.7037200192764801,0.7261598071783527,0.00011540719649547647,-0.00011672665277243034,0.39674509568379723,0.3954595653315723,9.177659137463013e-05,19408.853211009173,0.4390980187868506
202309,60s,0.6339508508226392,0.6660807862717288,0.6726464021498291,0.7071269593294504,0.00024101742832515928,-0.0002382571768127606,0.2179172951351734,0.2214065417428372,0.00010486237826338104,17620.305309734515,0.23553525150046886
202310,60s,0.633810841912531,0.6673889502879776,0.6770332548568427,0.706798512113253,0.0002843561756452623,-0.00028222703497290626,0.2065411224792825,0.1938844447847453,0.00011281807219835082,14998.340807174887,0.20995691490772483
202311,60s,0.630071434511804,0.6626476831799785,0.6886623981703552,0.7210484426266608,0.00024501871573783944,-0.0002510027590990055,0.21874220818798817,0.2074948766320257,0.00010511724650307578,19402.995412844037,0.24151249419276177
202309,120s,0.5888179013644572,0.6288523797435837,0.6235412754382336,0.6595701595132191,0.0002606431579289309,-0.0002583520292123823,0.21574932806226135,0.22262702562047895,0.00011345867618020345,17540.402654867255,0.16722231437340734
202310,120s,0.587523559602834,0.6299803018143015,0.6284354475355072,0.657206096268604,0.0003101172254246906,-0.00030110903944197457,0.20583535907243514,0.19324595333342273,0.00012142594243882026,14930.452914798207,0.14783398153733487
202311,120s,0.5839203599797496,0.6261426009898806,0.6386878574567462,0.6714828824384822,0.0002667204695217523,-0.0002787779133151289,0.2198313366068145,0.204740170971266,0.0001152628218672002,19315.05504587156,0.171341079220595
202309,300s,0.557504516626474,0.6064265213759064,0.5655509591305826,0.6096005171480905,0.00026236046515971956,-0.0002730650726438777,0.21262728557728172,0.21728828546213305,0.00011422640208879072,17301.119469026547,0.10682575785443969
202310,300s,0.5549052893708545,0.6075976893427499,0.5728450454819837,0.6077926945273444,0.0003272746749399629,-0.00031384084257589747,0.20758293369738948,0.18811156754835526,0.00012601197278758785,14727.42600896861,0.09144331713257225
202311,300s,0.5519521623684547,0.6046826795561443,0.5719415806060412,0.6155217325848382,0.0002468592576499967,-0.00030628786963039404,0.23050648792926423,0.1818774870456507,0.00011091702957492402,19051.949541284404,0.10899832766233586
